年度,ID,所属
2019,20366529,日本
2019,40453526,杏林
2019,50116539,広島
2019,40637477,長崎
2019,90750422,北海道教育
2019,40825238,日本女子
2019,40758687,鹿児島
2019,40826179,藤女子
2019,60548311,千葉
2019,70508465,岐阜
2019,70586479,亜細亜
2019,00802571,作新学院
2019,00809189,福島
2019,10510167,福島
2019,60344826,福島
2019,00469579,東京都立産業技術高等専門学校
2019,10259856,福井工業高等専門学校
2019,20804066,津山工業高等専門学校
2019,50735123,福井工業高等専門学校
2019,90548398,津山工業高等専門学校
2019,20511893,大阪大谷
2019,50221221,日本福祉
2019,20515605,日本福祉
2019,10331646,日本福祉
2019,10516909,日本福祉
2019,10608376,大分
2019,60455699,北海道教育
2019,70715276,大分
2019,90552886,北海道教育
2019,90403310,兵庫教育
2019,30802243,奈良教育
2019,00249848,山口
2019,70189835,岡山
2019,50754884,三重
2019,00345729,東洋
2019,10710098,信州
2019,20186307,信州
2019,20847008,信州
2019,30634381,山口
2019,60304375,香川
2019,80587650,福岡教育
2019,80710441,奈良教育
2019,40398722,武庫川女子
2019,60318681,早稲田
2019,60736198,宇都宮
2019,10752181,宇都宮
2019,50756046,東北学院
2019,70344744,宮城教育
2019,90370197,日本モンキーセンター
2019,00304923,長崎
2019,40372734,福岡教育
2019,40738580,筑波
2019,90733212,宮城学院女子
2019,50425138,広島文化学園
2019,30127740,広島文化学園
2019,70468297,京都産業
2019,10451692,東京学芸
2019,30282974,新潟
2019,40441498,三重
2019,40616900,公立鳥取環境
2019,20212152,筑波
2019,10201336,広島
2019,00619306,愛知淑徳
2019,20633522,東海学園
2019,70826669,愛知学泉
2019,20405096,香川
2019,60431615,日本女子
2019,80849092,川村学園女子
2019,70265354,千葉
2019,30250997,筑波
2019,70169374,筑波
2019,30792113,東洋
2019,20334021,宇都宮
2019,30726021,筑波
2019,30174262,鳴門教育
2019,90191535,鳴門教育
2019,00320010,鳴門教育
2019,10591860,北海道教育
2019,20741705,国立教育政策研究所
2019,90192244,北海道教育
2019,00750770,奈良学園
2019,10513781,京都文教
2019,20738504,東海学園
2019,50792933,同志社女子
2019,70450038,同志社女子
2019,80450039,大阪女学院短期
2019,80609280,鳴門教育
2019,60253241,鳴門教育
2019,40222286,東京学芸
2019,00533134,明星
2019,60165173,東京学芸
2019,00646292,聖徳
2019,30637327,日本女子体育
2019,70635614,茨城
2019,00548357,大阪
2019,10203796,鳴門教育
2019,20232803,宮城教育
2019,40828109,札幌学院
2019,50824637,北海道教育
2019,00242107,東京
2019,60817352,東京
2019,10817711,山形
2019,80639047,仙台
2019,00342105,大谷
2019,40331657,四天王寺
2019,50523536,同志社女子
2019,10461245,川崎医療福祉
2019,20550396,川崎医療福祉
2019,30441489,川崎医療福祉
2019,80550392,川崎医療福祉
2019,90397836,京都教育
2019,30310733,一宮研伸
2019,40341010,流通科学
2019,00342171,神戸常盤
2019,10154361,愛知淑徳
2019,10566805,筑波
2019,30349203,玉川
2019,20814130,帝京短期
2019,90827437,帝京
2019,70548734,東海
2019,50221958,お茶の水女子
2019,50369401,聖徳
2019,00210956,法政
2019,60410495,常葉
2019,30734074,松本
2019,90803502,日本福祉
2019,00803917,尚絅学院
2019,20706676,立命館
2019,50326435,広島
2019,60353380,山梨
2019,80345694,山梨
2019,50758117,早稲田
2019,60412376,順天堂
2019,30330632,川崎医療福祉
2019,20341159,京都橘
2019,50321146,福井
2019,80783109,大阪大谷
2019,10233454,滋賀
2019,30288568,愛知産業
2019,10165326,愛知工業
2019,20839328,藤田医科
2019,50387635,東海学園
2019,60347391,愛知県立芸術
2019,70740421,名古屋経営短期
2019,00722505,帝京科学
2019,10425142,東京理科
2019,30580419,帝京科学
2019,00587347,国立音楽
2019,60084448,田園調布学園
2019,80287812,玉川
2019,40508339,東京
2019,80171156,東洋
2019,90802249,東洋
2019,00190273,東京農業
2019,60803848,東京農業
2019,60134326,同志社
2019,70773307,早稲田
2019,50837490,東京藝術
2019,30735684,江戸川
2019,40347183,北海道医療
2019,50265097,北海道医療
2019,40453485,順天堂
2019,60710465,東京工科
2019,10581473,近畿大学九州短期
2019,20598122,宮崎国際
2019,80369694,和歌山
2019,00212035,鳴門教育
2019,80528331,帝京平成
2019,60252821,広島
2019,10774466,福井
2019,90434894,福井
2019,20214489,北海道教育
2019,30271018,北海道教育
2019,90183516,札幌国際
2019,70290583,香川短期
2019,90291880,福山
2019,90291989,関西学院
2019,20638358,比治山
2019,40353106,山陽学園
2019,60517796,天理医療
2019,80233055,大阪総合保育
2019,10322140,神戸
2019,70347821,首都大学東京
2019,40218532,首都大学東京
2019,30468897,帝京短期
2019,60759380,帝京短期
2019,80582858,愛知県立
2019,60249282,愛知県立
2019,00737033,首都大学東京
2019,00242230,東京学芸
2019,20197172,千葉
2019,30296545,東京学芸
2019,50618163,埼玉
2019,50458585,首都大学東京
2019,60289973,首都大学東京
2019,60735330,愛媛
2019,40411938,神戸親和女子
2019,80548222,静岡県立大学短期大学部
2019,30321425,石川工業高等専門学校
2019,20349145,白百合女子
2019,30528328,精華女子短期
2019,30735022,武庫川女子大学短期大学部
2019,60713641,和洋女子
2019,70364908,日本体育
2019,70583780,日本女子体育
2019,80557786,松蔭
2019,90782730,帝京科学
2019,60106010,神戸
2019,40467882,福岡女子
2019,60155786,国立女性教育会館
2019,90630856,国立女性教育会館
2019,10454448,中部
2019,30025118,愛知東邦
2019,40298550,南山
2019,60726909,東海学院
2019,90631854,岐阜
2019,50367744,宮城学院女子
2019,20249907,国立教育政策研究所
2019,60459914,日本
2019,00465907,長野県立
2019,40621264,長野県立
2019,50801990,長野県立
2019,30542328,佐賀
2019,50511648,九州
2019,50781374,大阪商業
2019,30364425,宮城学院女子
2019,90508045,目白
2019,70253044,日本福祉
2019,20334964,静岡
2019,40615340,静岡
2019,50434254,千葉
2019,90288986,同志社
2019,10273806,神戸
2019,40420335,松江工業高等専門学校
2019,50225174,鹿屋体育
2019,90530519,岩手
2019,00761868,新潟医療福祉
2019,60548006,信州
2019,20205909,明治
2019,30230600,明治
2019,40616843,筑波
2019,00775801,宮崎
2019,60449113,相模女子
2019,80383090,札幌学院
2019,40262068,常葉
2019,50452230,関西国際
2019,10723538,福島
2019,70284825,秋田
2019,10585011,東海
2019,00379041,京都
2019,10434680,同志社
2019,50294484,福岡教育
2019,50633517,東洋
2019,40755279,帝京
2019,70571884,大妻女子
2019,20407216,実践女子
2019,50311668,実践女子
2019,70631985,実践女子
2019,80823856,実践女子
2019,70742295,名古屋
2019,30781257,新見公立
2019,00512568,広島文教
2019,80144781,広島文化学園
2019,00193871,大阪
2019,70314515,神戸
2019,80346288,神戸
2019,90583526,大阪
2019,50609948,東京
2019,70548007,東海
2019,90646499,東海
2019,10339575,明治学院
2019,80157437,広島修道
2019,70312139,愛媛
2019,30647475,香川
2019,70785279,明星
2019,30465661,森ノ宮医療
2019,70742419,森ノ宮医療
2019,10638274,京都医療科学
2019,50378767,京都医療科学
2019,60829076,京都医療科学
2019,40802997,常葉
2019,90572553,都留文科
2019,70512630,東海
2019,20205959,東京家政学院
2019,90324996,大東文化
2019,30201817,中央
2019,00411455,京都女子
2019,50229887,関西学院
2019,00726573,立教
2019,40409272,東京理科
2019,20534639,青山学院
2019,10259989,放送
2019,80460517,静岡文化芸術
2019,10325136,大阪教育
2019,60032637,中部
2019,50610565,宮城教育
2019,40643945,中央
2019,30645916,専修
2019,40625266,明治
2019,70832476,法政
2019,30346770,九州
2019,90829178,京都
2019,60344628,岩手
2019,40386818,神奈川
2019,80242361,一橋
2019,80634047,慶應義塾
2019,70211779,岩手
2019,90004118,秋田
2019,00583155,国立教育政策研究所
2019,50837515,松山
2019,80731801,津田塾
2019,50432191,愛知教育
2019,00783218,琉球
2019,70234698,東北
2019,90806217,宮崎
2019,00639966,一般社団法人部落解放・人権研究所(調査・研究部)
2019,50440962,大阪
2019,50760881,秋田
2019,30413446,四天王寺大学短期大学部
2019,90581926,武庫川女子
2019,70795707,東京医療保健
2019,20751233,東京医療保健
2019,60549913,鹿児島
2019,00351932,神戸女子
2019,90198119,奈良女子
2019,00309600,吉備国際
2019,60093275,甲南女子
2019,20221038,近畿
2019,80440999,甲南女子
2019,20213647,静岡県立
2019,50091707,仙台青葉学院短期
2019,20773948,東京家政
2019,40413116,東京海洋
2019,00637861,奈良女子
2019,80435908,北九州市立自然史・歴史博物館
2019,60345949,横浜国立
2019,80771188,熊本
2019,70282431,埼玉
2019,60373536,高知県牧野記念財団
2019,40586195,大分
2019,30208144,大阪国際
2019,30310642,畿央
2019,40757952,畿央
2019,10190836,滋賀
2019,30413066,女子栄養
2019,50806586,鹿児島純心女子短期
2019,00278590,大阪薬科
2019,50338688,産業技術総合研究所
2019,40390124,共立女子
2019,10418618,高崎健康福祉
2019,50533824,島根県立
2019,30336523,首都大学東京
2019,50419678,大阪市立
2019,90112995,神奈川
2019,10143463,お茶の水女子
2019,30749221,関西
2019,60647262,香川
2019,30760326,長野
2019,00261058,大妻女子
2019,10133133,信州
2019,00170449,日本女子
2019,00829351,日本女子
2019,20409262,日本女子
2019,50508778,東京家政学院
2019,00754409,琉球
2019,60363256,高知
2019,40192108,山口
2019,20136154,静岡
2019,70178094,東京理科
2019,10240318,東京海洋
2019,30435820,明治薬科
2019,00782848,尚絅大学短期大学部
2019,60353132,尚絅大学短期大学部
2019,10262742,岐阜
2019,20369581,愛知淑徳
2019,80772912,神奈川工科
2019,90352468,東京家政学院
2019,10194490,高知
2019,50258927,淑徳
2019,40327987,大正
2019,30367578,中部学院
2019,00412833,中部学院
2019,40750196,中部学院大学短期大学部
2019,00792326,中部学院大学短期大学部
2019,30747390,東京基督教
2019,80844092,同志社
2019,70610327,国立国際医療研究センター
2019,50612678,日本赤十字秋田短期
2019,00093386,帝京平成
2019,20307078,女子栄養
2019,40758603,帝京平成
2019,50383138,東京福祉
2019,60590164,東京福祉
2019,70711183,浜松医科
2019,00405557,福岡県立
2019,90148958,久留米
2019,90625310,福岡県立
2019,00438996,東京成徳
2019,00791708,田園調布学園
2019,60817584,高田短期
2019,80594407,高田短期
2019,80638114,高田短期
2019,60425098,関西学院
2019,50634606,日本福祉
2019,70803782,名古屋
2019,60802254,大阪府立
2019,60581600,京都ノートルダム女子
2019,90788879,中部学院
2019,80198209,京都府立
2019,50262514,富山
2019,10331547,文教
2019,00732968,日本女子
2019,10780281,流通経済
2019,70640275,西九州
2019,80458249,流通経済
2019,20629761,成蹊
2019,70503085,日本福祉
2019,70518787,東海
2019,30180293,京都府立
2019,30194963,京都府立
2019,40772140,京都府立
2019,60440575,京都府立
2019,60642113,京都府立
2019,60772176,京都府立
2019,70324275,京都府立
2019,80174895,京都府立
2019,90254317,京都府立
2019,90387332,京都府立
2019,20536726,金沢
2019,60522737,山陽学園短期
2019,60636611,福岡女学院
2019,70287910,十文字学園女子
2019,70331808,佐賀
2019,70461663,西南学院
2019,30340368,聖カタリナ
2019,30849823,鹿児島純心女子短期
2019,00611352,武庫川女子
2019,40596962,武庫川女子大学短期大学部
2019,70402948,大阪薬科
2019,80511998,京都
2019,20331770,関西学院
2019,40510160,関西学院
2019,50351705,美作
2019,60340022,金城
2019,90131614,京都ノートルダム女子
2019,90305491,関西学院
2019,00410910,京都文教
2019,00413302,同朋
2019,10369473,聖隷クリストファー
2019,10780603,聖隷クリストファー
2019,30442221,同朋
2019,40278221,愛知
2019,50342051,聖隷クリストファー
2019,50616919,聖隷クリストファー
2019,90516692,聖隷クリストファー
2019,30301831,千葉商科
2019,10469364,武庫川女子大学短期大学部
2019,50770418,帝京平成
2019,20406234,白鴎
2019,20714934,常磐
2019,60316916,大妻女子
2019,80440361,大妻女子
2019,00599706,大妻女子
2019,50133575,関東学院
2019,00310269,金城学院
2019,20580666,金城学院
2019,40411730,大阪人間科学
2019,50623964,奈良学園
2019,90326091,広島国際
2019,50161534,龍谷
2019,70335496,和歌山
2019,80764422,宇都宮
2019,50426532,宇都宮
2019,60806925,宇都宮
2019,10331597,中部学院大学短期大学部
2019,10352832,中部学院
2019,20162969,佛教
2019,70548768,日本福祉
2019,90741976,千葉
2019,00433673,高崎経済
2019,60626232,大分
2019,20435225,茨城
2019,90446146,常磐短期
2019,90612797,茨城女子短期
2019,10721772,千葉
2019,70249556,香川
2019,50773206,大阪
2019,00569353,金沢星稜
2019,10572480,神戸
2019,20636477,青森県立保健
2019,50341897,白梅学園
2019,70802172,金沢
2019,00202789,横浜国立
2019,60847002,慶應義塾
2019,30805057,川崎医療福祉
2019,80235837,川崎医療福祉
2019,60452504,立教
2019,20309503,神奈川県立保健福祉
2019,60455045,滋賀短期
2019,80826454,国際医療福祉
2019,50807568,国際医療福祉
2019,70609627,帝京平成
2019,10623689,早稲田
2019,30231773,目白
2019,10638034,横浜国立
2019,10135642,九州産業
2019,10364100,福岡工業大学短期大学部
2019,80316124,岡山県立
2019,60434966,上智
2019,90317644,国際医療福祉
2019,60249191,埼玉県立
2019,10706675,日本福祉
2019,30586649,千葉商科
2019,40523999,法政
2019,40570156,天理
2019,90712133,長野
2019,70758557,京都
2019,90706748,首都大学東京
2019,60334265,早稲田
2019,70573559,弘前
2019,10401267,日本女子
2019,40283858,神戸
2019,20612360,摂南
2019,10829576,島根
2019,90826562,同志社女子
2019,90369249,札幌大谷
2019,50637303,関西学院
2019,80718346,滋賀県立
2019,90217703,金沢
2019,90708489,神戸学院
2019,90773987,立命館
2019,10745590,筑波
2019,80512607,世界人権問題研究センター
2019,70342889,津田塾
2019,40714001,東北学院
2019,80208173,千葉
2019,90783457,立教
2019,70599282,大阪市立
2019,40464599,神戸
2019,60710407,日本女子
2019,10725766,筑波学院
2019,20470106,桃山学院
2019,60644135,福島県立医科
2019,70228873,島根
2019,20770001,岡山
2019,50273470,広島国際
